Case_ID,Scope,Tier,Stage,Member_ID,Geo,Status,Pre_Max,Contributors_N,Required_N
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-47,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-48,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-49,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,12.1000000000,6,20
NU002,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,90.8383034925,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-30,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-31,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-32,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-33,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-34,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-35,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-36,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-37,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-38,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-39,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-40,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-41,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-42,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-43,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-44,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-45,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-46,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-47,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-48,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,A_MEMBER_GEO,NU003,TH-49,NO_SIGNAL,0.0000000000,1,1
NU003,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
NU003,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-30,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-31,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-32,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-33,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-34,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-35,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-36,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-37,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-38,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-39,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-40,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-41,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-42,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-43,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-44,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-45,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-46,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-47,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-48,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,A_MEMBER_GEO,NU004,TH-49,NO_SIGNAL,0.0000000000,1,1
NU004,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
NU004,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-30,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-31,OK,97.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-32,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-33,OK,82.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-34,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-35,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-36,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-37,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-38,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-39,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-40,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-41,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-42,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-43,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-44,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-45,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-46,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-47,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-48,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,A_MEMBER_GEO,NP005,TH-49,OK,100.0000000000,1,1
NP005,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,76.2993210963,20,20
NP005,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,92.8181173124,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-30,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-31,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-32,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-33,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-34,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-35,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-36,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-37,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-38,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-39,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-40,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-41,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-42,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-43,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-44,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-45,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-46,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-47,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-48,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,A_MEMBER_GEO,NP006,TH-49,OK,100.0000000000,1,1
NP006,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,100.0000000000,20,20
NP006,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,97.7793967184,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-30,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-31,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-32,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-33,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-34,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-35,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-36,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-37,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-38,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-39,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-40,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-41,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-42,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-43,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-44,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-45,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-46,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-47,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-48,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,A_MEMBER_GEO,FU016,TH-49,OK,100.0000000000,1,1
FU016,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,98.9000000000,20,20
FU016,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,100.1336003912,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-30,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-31,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-32,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-33,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-34,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-35,NO_SIGNAL,0.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-36,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-37,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-38,NO_SIGNAL,0.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-39,NO_SIGNAL,0.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-40,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-41,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-42,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-43,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-44,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-45,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-46,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-47,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-48,OK,100.0000000000,1,1
FU017,REG_ISAN20,T1,A_MEMBER_GEO,FU017,TH-49,NO_SIGNAL,0.0000000000,1,1
FU017,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,22.8000000000,16,20
FU017,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,87.3958772799,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-30,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-31,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-32,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-33,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-34,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-35,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-36,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-37,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-38,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-39,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-40,OK,100.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-41,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-42,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-43,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-44,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-45,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-46,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-47,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-48,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,A_MEMBER_GEO,FP016,TH-49,NO_SIGNAL,0.0000000000,1,1
FP016,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,5.0000000000,1,20
FP016,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,97.2906853419,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-30,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-31,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-32,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-33,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-34,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-35,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-36,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-37,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-38,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-39,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-40,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-41,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-42,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-43,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-44,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-45,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-46,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-47,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-48,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,A_MEMBER_GEO,FP017,TH-49,OK,100.0000000000,1,1
FP017,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,100.0000000000,20,20
FP017,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,96.5673026829,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-30,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-31,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-32,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-33,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-34,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-35,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-36,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-37,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-38,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-39,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-40,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-41,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-42,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-43,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-44,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-45,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-46,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-47,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-48,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,A_MEMBER_GEO,FP018,TH-49,NO_SIGNAL,0.0000000000,1,1
FP018,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
FP018,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-30,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-31,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-32,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-33,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-34,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-35,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-36,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-37,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-38,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-39,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-40,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-41,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-42,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-43,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-44,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-45,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-46,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-47,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-48,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,A_MEMBER_GEO,FP019,TH-49,NO_SIGNAL,0.0000000000,1,1
FP019,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
FP019,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-30,OK,100.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-31,OK,100.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-32,OK,13.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-33,OK,100.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-34,OK,100.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-35,NO_SIGNAL,0.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-36,OK,100.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-37,NO_SIGNAL,0.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-38,NO_SIGNAL,0.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-39,NO_SIGNAL,0.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-40,OK,66.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-41,OK,96.0000000000,1,1
FP020,REG_ISAN20,T1,A_MEMBER_GEO,FP020,TH-42,NO_SIGNAL,0.0000000000,1,1
