Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2025-05,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,51.7241379310,47.3324760438,47.3324760438,51.2059885650,54.9081741926
2025-06,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,57.4712643678,51.9890429134,51.9890429134,56.2436314228,54.3782784461
2025-07,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,55.1724137931,51.4728686122,51.4728686122,55.6852153504,55.6184972235
2025-08,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,55.1724137931,50.7716807472,50.7716807472,54.9266448974,55.5559697463
2025-09,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,52.8735632184,51.8156502849,51.8156502849,56.0560489910,55.8143031090
2025-10,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,52.8735632184,52.1892432811,52.1892432811,56.4602154386,56.0273984312
2025-11,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,51.7241379310,51.3626074836,51.3626074836,55.5659308641,55.9631930992
2025-12,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,44.8275862069,51.6376048594,51.6376048594,55.8634329949,54.9891999485
2026-01,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,43.6781609195,49.4882989912,49.4882989912,53.5382359863,54.2596844518
2026-02,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,44.8275862069,49.3396151109,49.3396151109,53.3773843742,53.9816548164
2026-03,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,48.2758620690,50.8666111871,50.8666111871,55.0293440888,54.1165731012
2026-04,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,49.4252873563,49.8624358837,49.8624358837,53.9429908405,54.5907732383
2026-05,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,54.0229885057,50.6546019275,50.6546019275,54.7999847857,53.9540903036
2026-06,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,54.0229885057,49.1010493495,49.1010493495,53.1192952847,55.8129382883
2026-07,TH,FP001,T1,keyword,Formal,Pull,สินเชื่อส่วนบุคคล,59.7701149425,55.0171383024,55.0171383024,59.5195347944,56.3194150396
2011-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,8.7142183460,8.7142183460,9.1423861219,5.1475399259
2011-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,0.0000000000,1.0987093209,1.0987093209,1.1526937298,4.7633506307
2011-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.8078744631,3.8078744631,3.9949720404,3.6349607089
2011-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.4875871274,5.4875871274,5.7572163566,4.9780747341
2011-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.9393441582,4.9393441582,5.1820358053,6.1501190880
2011-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,7.1593355396,7.1593355396,7.5111051021,5.6834531993
2011-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.1531559205,4.1531559205,4.3572186905,5.6167762793
2011-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.7486814917,4.7486814917,4.9820050455,4.8796637560
2011-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.0515621242,5.0515621242,5.2997675322,4.9312537147
2011-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.3006774181,4.3006774181,4.5119885664,3.8987529330
2011-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,2.0000000000,1.7962452893,1.7962452893,1.8845027004,4.1542502388
2011-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.7821567239,5.7821567239,6.0662594496,3.9520619462
2012-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,3.7225199529,3.7225199529,3.9054236886,4.3931639917
2012-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,2.0000000000,3.0575766811,3.0575766811,3.2078088368,3.7026326567
2012-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.8075822265,3.8075822265,3.9946654448,3.6157552724
2012-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.4740940541,3.4740940541,3.6447915356,3.8976539569
2012-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.8636660286,3.8636660286,4.0535048902,4.0239727606
2012-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.1687908724,4.1687908724,4.3736218561,4.2651472760
2012-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.1637326315,4.1637326315,4.3683150817,4.2043418631
2012-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.6897929377,3.6897929377,3.8710886516,4.2018479382
2012-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.1616594934,4.1616594934,4.3661400812,4.2797901851
2012-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.3866085031,4.3866085031,4.6021418226,4.6954607812
2012-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.8784030946,4.8784030946,5.1181004398,4.5476239391
2012-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,3.7389200122,3.7389200122,3.9226295547,4.3068875289
2013-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,3.6982226877,3.6982226877,3.8799325922,4.0149071470
2013-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,4.0434851310,4.0434851310,4.2421592940,4.3609727372
2013-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.7284946401,4.7284946401,4.9608263253,4.2797260569
2013-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.4658977885,3.4658977885,3.6361925515,4.1753538966
2013-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.7450329166,3.7450329166,3.9290428130,3.9693080326
2013-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.1393064486,4.1393064486,4.3426887333,4.5584164626
2013-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.1504534681,5.1504534681,5.4035178417,4.8633114896
2013-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.6168803103,4.6168803103,4.8437278938,4.9554826140
2013-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.4028697984,4.4028697984,4.6192021066,4.0464691688
2013-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,2.5511293303,2.5511293303,2.6764775059,4.1618976406
2013-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.9469480497,4.9469480497,5.1900133092,4.6104287831
2013-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.6854446947,5.6854446947,5.9647955341,5.7126199374
2014-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.7028451677,5.7028451677,5.9830509688,6.0687693711
2014-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.9653574304,5.9653574304,6.2584616105,5.3449738067
2014-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.6157511260,3.6157511260,3.7934088408,5.2571655520
2014-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.4517574451,5.4517574451,5.7196262048,4.7992790815
2014-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.6560309716,4.6560309716,4.8848021989,4.9628338659
2014-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.0834360662,4.0834360662,4.2840731939,4.4664979625
2014-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.0324848251,4.0324848251,4.2306184948,4.4218187919
2014-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.5282708737,4.5282708737,4.7507646869,5.0126909794
2014-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.7730352107,5.7730352107,6.0566897565,5.6092906016
2014-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.7384615703,5.7384615703,6.0204173615,5.8101439732
2014-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.1026111319,5.1026111319,5.3533248015,5.3824142775
2014-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.5499420561,4.5499420561,4.7735006695,4.9989466386
2015-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.6419357762,4.6419357762,4.8700144447,4.9322370540
2015-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.9118550607,4.9118550607,5.1531960478,4.9387720006
2015-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.5686287373,4.5686287373,4.7931055094,4.1620358227
2015-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,3.0000000000,2.4208585121,2.4208585121,2.5398059109,4.4088017478
2015-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.6174822755,5.6174822755,5.8934938232,4.5439219858
2015-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.9550050861,4.9550050861,5.1984662232,5.4157220050
2015-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,4.9137708503,4.9137708503,5.1552059685,5.3760201564
2015-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.5039548312,5.5039548312,5.7743882774,5.0622671492
2015-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.0578282960,4.0578282960,4.2572072015,4.6397473616
2015-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,3.7055754289,3.7055754289,3.8876466058,4.2003342449
2015-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.2474529315,4.2474529315,4.4561489273,4.7360806348
2015-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.5897952105,5.5897952105,5.8644463712,5.4176178144
2016-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,5.0000000000,5.6544311373,5.6544311373,5.9322581446,5.6380007330
2016-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,4.0000000000,4.8776379338,4.8776379338,5.1172976833,5.6532599818
2016-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.6334290355,5.6334290355,5.9102241174,5.9529650108
2016-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.5114377308,6.5114377308,6.8313732317,6.5424934037
2016-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.5633944972,6.5633944972,6.8858828620,6.9386725136
2016-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.7663032835,6.7663032835,7.0987614471,6.6219168208
2016-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.6056747608,5.6056747608,5.8811061534,6.5541329106
2016-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.3695663918,6.3695663918,6.6825311314,6.3277141519
2016-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,6.1188587954,6.1188587954,6.4195051710,6.3385180900
2016-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,5.6365686240,5.6365686240,5.9135179677,7.0606226661
2016-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,8.4344245789,8.4344245789,8.8488448596,7.2867256139
2016-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,6.7654002220,6.7654002220,7.0978140142,7.7374769098
2017-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,6.9254920496,6.9254920496,7.2657718556,7.5823291607
2017-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,7.9907795576,7.9907795576,8.3834016122,8.3930960677
2017-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,9.0837883631,9.0837883631,9.5301147353,8.5569383667
2017-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,7.3939991380,7.3939991380,7.7572987526,8.0455721591
2017-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.5285277795,6.5285277795,6.8493029894,7.1054220650
2017-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.3954289713,6.3954289713,6.7096644529,6.9427012580
2017-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,6.9286989564,6.9286989564,7.2691363318,6.7792103999
2017-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,6.0610256364,6.0610256364,6.3588304152,6.6862966224
2017-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,6.0000000000,6.1297420049,6.1297420049,6.4309231203,6.9100791249
2017-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,7.5686050692,7.5686050692,7.9404838392,7.3601487529
2017-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,7.3479998324,7.3479998324,7.7090392993,8.4747249225
2017-12,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,9.3168727960,9.3168727960,9.7746516289,9.1571820971
2018-01,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,9.5200915035,9.5200915035,9.9878553630,9.4582386299
2018-02,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,7.0000000000,8.2088710513,8.2088710513,8.6122088977,9.3181061151
2018-03,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,8.9161638407,8.9161638407,9.3542540847,8.5480686640
2018-04,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,7.3181692502,7.3181692502,7.6777430097,8.2723743675
2018-05,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,8.0000000000,7.4205231523,7.4205231523,7.7851260081,7.9372995879
2018-06,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,7.9580174379,7.9580174379,8.3490297458,7.7554642548
2018-07,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,6.7982110772,6.7982110772,7.1322370106,7.7056294134
2018-08,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,7.2780204127,7.2780204127,7.6356214837,8.1112588862
2018-09,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,9.1179150007,9.1179150007,9.5659181642,9.7901206002
2018-10,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,12.0000000000,11.5989165014,11.5989165014,12.1688221527,10.3521624779
2018-11,TH,FP002,T1,keyword,Formal,Pull,สินเชื่อเงินด่วน,9.0000000000,8.8851792802,8.8851792802,9.3217471168,10.6646558304
